,0,1,2,3,4,5,6,7,8,9,10,11,12,13
314,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
315,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
316,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
317,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
318,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
319,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
320,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
321,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
322,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
323,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
324,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
325,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
326,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
327,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
328,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
329,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
330,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
331,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
332,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
333,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
334,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
335,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
336,"(23, 0, 0)","(19, 2, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
337,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
338,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
339,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
340,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
341,1.974781569893049,0.0,0.0,0.0,,,,,,,,,,
342,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
343,1.9836362813648536,0.0,0.0,0.0,,,,,,,,,,
344,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
345,1.9836362813648536,0.0,0.0,0.0,,,,,,,,,,
346,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
347,1.9836362813648536,0.0,0.0,0.0,,,,,,,,,,
348,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
349,1.9836362813648536,0.0,0.0,0.0,,,,,,,,,,
350,"(9, 2, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
351,1.9836362813648536,0.0,0.0,0.0,,,,,,,,,,
352,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
353,1.9836362813648536,0.0,0.0,0.0,,,,,,,,,,
354,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
355,1.9836362813648536,0.0,0.0,0.0,,,,,,,,,,
356,"(9, 1, 10)","(8, 1, 10)",,,,,,,,,,,,
357,1.9836362813648536,0.0,0.0,0.0,,,,,,,,,,
358,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
359,1.9836362813648536,0.0,0.0,0.0,,,,,,,,,,
360,"(9, 1, 10)","(8, 1, 10)",,,,,,,,,,,,
361,1.9836362813648536,0.0,0.0,0.0,,,,,,,,,,
362,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
363,1.9836362813648536,0.0,0.0,0.0,,,,,,,,,,
364,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
365,1.9836362813648536,0.0,0.0,0.0,,,,,,,,,,
366,"(22, 3, 0)","(21, 3, 0)","(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,
367,1.9965796125791122,0.0,0.0,0.4313839547923741,,,,,,,,,,
368,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
369,1.9185063566679041,0.0,0.0,0.4313839547923741,,,,,,,,,,
370,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
371,1.9185063566679041,0.0,0.0,0.4313839547923741,,,,,,,,,,
372,"(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
373,1.9185063566679041,0.0,0.0,0.4313839547923741,,,,,,,,,,
374,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
375,1.9185063566679041,0.0,0.0,0.4313839547923741,,,,,,,,,,
376,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
377,1.8628886217668998,0.0,0.0,0.4313839547923741,,,,,,,,,,
378,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 1, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,
379,1.7785229954843829,0.0,0.0,0.4313839547923741,,,,,,,,,,
380,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
381,1.7785229954843829,0.0,0.0,0.4313839547923741,,,,,,,,,,
382,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
383,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
384,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
385,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
386,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
387,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
388,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
389,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
390,"(17, 3, 0)","(16, 0, 0)","(12, 1, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
391,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
392,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
393,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
394,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
395,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
396,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
397,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
398,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
399,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
400,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
401,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
402,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
403,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
404,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
405,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
406,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
407,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
408,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
409,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
410,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
411,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
412,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
413,1.7421550456236685,0.0,0.0,0.4313839547923741,,,,,,,,,,
414,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
415,1.793185441357126,0.0,0.0,0.4313839547923741,,,,,,,,,,
416,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
417,1.793185441357126,0.0,0.0,0.4313839547923741,,,,,,,,,,
418,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
419,1.793185441357126,0.0,0.0,0.4313839547923741,,,,,,,,,,
420,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
421,1.793185441357126,0.0,0.0,0.4313839547923741,,,,,,,,,,
422,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
423,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
424,"(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
425,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
426,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
427,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
428,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
429,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
430,"(5, 3, 0)","(4, 2, 10)","(8, 0, 10)",,,,,,,,,,,
431,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
432,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
433,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
434,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
435,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
436,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
437,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
438,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
439,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
440,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
441,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
442,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
443,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
444,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
445,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
446,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
447,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
448,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
449,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
450,"(4, 2, 10)","(8, 0, 10)",,,,,,,,,,,,
451,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
452,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
453,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
454,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
455,1.8396124269931617,0.0,0.0,0.4313839547923741,,,,,,,,,,
456,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
457,1.888545825565922,0.0,0.0,0.4313839547923741,,,,,,,,,,
458,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
459,1.888545825565922,0.0,0.0,0.4313839547923741,,,,,,,,,,
460,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
461,1.888545825565922,0.0,0.0,0.4313839547923741,,,,,,,,,,
462,"(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
463,1.888545825565922,0.0,0.0,0.4313839547923741,,,,,,,,,,
464,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
465,1.888545825565922,0.0,0.0,0.4313839547923741,,,,,,,,,,
466,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
467,1.9233187934533817,0.0,0.0,0.4313839547923741,,,,,,,,,,
468,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
469,1.9233187934533817,0.0,0.0,0.4313839547923741,,,,,,,,,,
470,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
471,1.9233187934533817,0.0,0.0,0.4313839547923741,,,,,,,,,,
472,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
473,1.9233187934533817,0.0,0.0,0.4313839547923741,,,,,,,,,,
474,"(9, 3, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
475,1.9233187934533817,0.0,0.0,0.4313839547923741,,,,,,,,,,
476,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
477,1.9233187934533817,0.0,0.0,0.4313839547923741,,,,,,,,,,
478,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
479,1.9233187934533817,0.0,0.0,0.4313839547923741,,,,,,,,,,
480,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
481,1.9233187934533817,0.0,0.0,0.4313839547923741,,,,,,,,,,
482,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
483,1.9476990154121683,0.0,0.0,0.4313839547923741,,,,,,,,,,
484,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
485,1.9476990154121683,0.0,0.0,0.4313839547923741,,,,,,,,,,
486,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
487,1.9476990154121683,0.0,0.0,0.4313839547923741,,,,,,,,,,
488,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
489,1.965982802891646,0.0,0.0,0.4313839547923741,,,,,,,,,,
490,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
491,1.965982802891646,0.0,0.0,0.4313839547923741,,,,,,,,,,
492,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
493,1.965982802891646,0.0,0.0,0.4313839547923741,,,,,,,,,,
494,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
495,1.965982802891646,0.0,0.0,0.4313839547923741,,,,,,,,,,
496,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,
497,1.9669343924945353,0.0,0.0,0.4313839547923741,,,,,,,,,,
498,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
499,1.9669343924945353,0.0,0.0,0.4313839547923741,,,,,,,,,,
500,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
501,1.9669343924945353,0.0,0.0,0.4313839547923741,,,,,,,,,,
502,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
503,1.9669343924945353,0.0,0.0,0.4313839547923741,,,,,,,,,,
504,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
505,1.9646547839513777,0.0,0.0,0.4313839547923741,,,,,,,,,,
506,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
507,1.9646547839513777,0.0,0.0,0.4313839547923741,,,,,,,,,,
508,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
509,1.9646547839513777,0.0,0.0,0.4313839547923741,,,,,,,,,,
510,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
511,1.9646547839513777,0.0,0.0,0.4313839547923741,,,,,,,,,,
512,"(21, 0, 0)","(17, 3, 0)","(16, 1, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,
513,1.9038442217556157,0.0,0.0,0.4313839547923741,,,,,,,,,,
514,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
515,1.9038442217556157,0.0,0.0,0.4313839547923741,,,,,,,,,,
516,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
517,1.9038442217556157,0.0,0.0,0.4313839547923741,,,,,,,,,,
518,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
519,1.9038442217556157,0.0,0.0,0.4313839547923741,,,,,,,,,,
520,"(9, 1, 10)","(8, 1, 10)",,,,,,,,,,,,
521,1.9038442217556157,0.0,0.0,0.4313839547923741,,,,,,,,,,
522,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 1, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,
523,1.8763545966898487,0.0,0.0,0.4313839547923741,,,,,,,,,,
524,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
525,1.8763545966898487,0.0,0.0,0.4313839547923741,,,,,,,,,,
526,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
527,1.8763545966898487,0.0,0.0,0.4313839547923741,,,,,,,,,,
528,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
529,1.8763545966898487,0.0,0.0,0.4313839547923741,,,,,,,,,,
530,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
531,1.8763545966898487,0.0,0.0,0.4313839547923741,,,,,,,,,,
532,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
533,1.8763545966898487,0.0,0.0,0.4313839547923741,,,,,,,,,,
534,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
535,1.8763545966898487,0.0,0.0,0.4313839547923741,,,,,,,,,,
536,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
537,1.8763545966898487,0.0,0.0,0.4313839547923741,,,,,,,,,,
538,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
539,1.8763545966898487,0.0,0.0,0.4313839547923741,,,,,,,,,,
540,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 1, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,
541,1.8693298192066705,0.0,0.0,0.4313839547923741,,,,,,,,,,
542,"(22, 3, 0)","(21, 3, 0)","(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,
543,1.7062708394254182,0.0,0.0,0.7100565563012897,,,,,,,,,,
544,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
545,1.7597443237152137,0.0,0.0,0.7100565563012897,,,,,,,,,,
546,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
547,1.7597443237152137,0.0,0.0,0.7100565563012897,,,,,,,,,,
548,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
549,1.7597443237152137,0.0,0.0,0.7100565563012897,,,,,,,,,,
550,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
551,1.7597443237152137,0.0,0.0,0.7100565563012897,,,,,,,,,,
552,"(9, 1, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
553,1.7597443237152137,0.0,0.0,0.7100565563012897,,,,,,,,,,
554,"(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
555,1.7597443237152137,0.0,0.0,0.7100565563012897,,,,,,,,,,
556,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
557,1.8246935382735194,0.0,0.0,0.7100565563012897,,,,,,,,,,
558,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
559,1.8740229429213553,0.0,0.0,0.7100565563012897,,,,,,,,,,
560,"(9, 1, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
561,1.8740229429213553,0.0,0.0,0.7100565563012897,,,,,,,,,,
562,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
563,1.8740229429213553,0.0,0.0,0.7100565563012897,,,,,,,,,,
564,"(9, 1, 10)","(8, 1, 10)",,,,,,,,,,,,
565,1.8740229429213553,0.0,0.0,0.7100565563012897,,,,,,,,,,
566,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
567,1.8740229429213553,0.0,0.0,0.7100565563012897,,,,,,,,,,
568,"(20, 1, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
569,1.9106133142206259,0.0,0.0,0.7100565563012897,,,,,,,,,,
570,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
571,1.9106133142206259,0.0,0.0,0.7100565563012897,,,,,,,,,,
572,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
573,1.9106133142206259,0.0,0.0,0.7100565563012897,,,,,,,,,,
574,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
575,1.9106133142206259,0.0,0.0,0.7100565563012897,,,,,,,,,,
576,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
577,1.9106133142206259,0.0,0.0,0.7100565563012897,,,,,,,,,,
578,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
579,1.9106133142206259,0.0,0.0,0.7100565563012897,,,,,,,,,,
580,"(5, 3, 0)","(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
581,1.9106133142206259,0.0,0.0,0.7100565563012897,,,,,,,,,,
582,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
583,1.9377598850495448,0.0,0.0,0.7100565563012897,,,,,,,,,,
584,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
585,1.9377598850495448,0.0,0.0,0.7100565563012897,,,,,,,,,,
586,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
587,1.9572902891327264,0.0,0.0,0.7100565563012897,,,,,,,,,,
588,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
589,1.9572902891327264,0.0,0.0,0.7100565563012897,,,,,,,,,,
590,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
591,1.9572902891327264,0.0,0.0,0.7100565563012897,,,,,,,,,,
592,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
593,1.9572902891327264,0.0,0.0,0.7100565563012897,,,,,,,,,,
594,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
595,1.9572902891327264,0.0,0.0,0.7100565563012897,,,,,,,,,,
596,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
597,1.9572902891327264,0.0,0.0,0.7100565563012897,,,,,,,,,,
598,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
599,1.9572902891327264,0.0,0.0,0.7100565563012897,,,,,,,,,,
600,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
601,1.9572902891327264,0.0,0.0,0.7100565563012897,,,,,,,,,,
602,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
603,1.9572902891327264,0.0,0.0,0.7100565563012897,,,,,,,,,,
604,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
605,1.9572902891327264,0.0,0.0,0.7100565563012897,,,,,,,,,,
606,"(9, 1, 10)","(8, 1, 10)",,,,,,,,,,,,
607,1.9572902891327264,0.0,0.0,0.7100565563012897,,,,,,,,,,
608,"(22, 3, 0)","(21, 0, 0)","(17, 2, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,
609,1.9224413927818054,0.0,0.0,0.7100565563012897,,,,,,,,,,
610,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
611,1.9224413927818054,0.0,0.0,0.7100565563012897,,,,,,,,,,
612,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
613,1.9224413927818054,0.0,0.0,0.7100565563012897,,,,,,,,,,
614,"(0, 1, 0)","(1, 2, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
615,1.9224413927818054,0.0,0.0,0.7100565563012897,,,,,,,,,,
616,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
617,1.9224413927818054,0.0,0.0,0.7100565563012897,,,,,,,,,,
618,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
