,0,1,2,3,4,5,6,7,8,9,10,11,12
4967,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4968,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
4969,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4970,"(9, 2, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
4971,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4972,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
4973,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4974,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
4975,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4976,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
4977,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4978,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
4979,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4980,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
4981,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4982,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
4983,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4984,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
4985,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4986,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
4987,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4988,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
4989,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4990,"(17, 0, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
4991,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4992,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
4993,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4994,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
4995,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4996,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
4997,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
4998,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
4999,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5000,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
5001,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5002,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
5003,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5004,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
5005,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5006,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
5007,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5008,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5009,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5010,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
5011,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5012,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
5013,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5014,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
5015,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5016,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
5017,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5018,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5019,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5020,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5021,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5022,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
5023,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5024,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
5025,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5026,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
5027,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5028,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5029,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5030,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
5031,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5032,"(5, 3, 0)","(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,
5033,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5034,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
5035,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5036,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
5037,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5038,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5039,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5040,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
5041,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5042,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5043,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5044,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
5045,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5046,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
5047,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5048,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
5049,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5050,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5051,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5052,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
5053,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5054,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
5055,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5056,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5057,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5058,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
5059,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5060,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
5061,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5062,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5063,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5064,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
5065,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5066,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5067,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5068,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5069,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5070,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
5071,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5072,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
5073,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5074,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
5075,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5076,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
5077,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5078,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5079,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5080,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
5081,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5082,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5083,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5084,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
5085,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5086,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
5087,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5088,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
5089,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5090,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
5091,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5092,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
5093,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5094,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
5095,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5096,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
5097,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5098,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
5099,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5100,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5101,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5102,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
5103,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5104,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
5105,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5106,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
5107,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5108,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
5109,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5110,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
5111,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5112,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
5113,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5114,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5115,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5116,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
5117,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5118,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
5119,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5120,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
5121,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5122,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
5123,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5124,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
5125,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5126,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5127,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5128,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
5129,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5130,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
5131,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5132,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
5133,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5134,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
5135,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5136,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5137,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5138,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5139,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5140,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
5141,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5142,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
5143,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5144,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5145,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5146,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
5147,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5148,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
5149,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5150,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
5151,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5152,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
5153,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5154,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
5155,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5156,"(23, 0, 0)","(19, 2, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
5157,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5158,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
5159,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5160,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5161,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5162,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
5163,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5164,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
5165,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5166,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
5167,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5168,"(19, 2, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
5169,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5170,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
5171,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5172,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
5173,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5174,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
5175,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5176,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
5177,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5178,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
5179,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5180,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5181,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5182,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
5183,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5184,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
5185,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5186,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
5187,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5188,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
5189,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5190,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
5191,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5192,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
5193,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5194,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
5195,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5196,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
5197,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5198,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5199,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5200,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
5201,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5202,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
5203,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5204,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
5205,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5206,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
5207,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5208,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
5209,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5210,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
5211,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5212,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
5213,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5214,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
5215,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5216,"(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
5217,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5218,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
5219,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5220,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
5221,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5222,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
5223,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5224,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
5225,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5226,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
5227,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5228,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
5229,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5230,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
5231,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5232,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
5233,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5234,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5235,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5236,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
5237,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5238,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
5239,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5240,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5241,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5242,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5243,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5244,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
5245,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5246,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
5247,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5248,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
5249,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5250,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
5251,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5252,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
5253,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5254,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
5255,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5256,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
5257,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5258,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
5259,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5260,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5261,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5262,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
5263,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5264,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
5265,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5266,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
5267,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5268,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5269,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5270,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
5271,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5272,"(17, 0, 0)","(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,
5273,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5274,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
5275,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
5276,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
5277,2.0,1.5833333333333313,0.0,1.3927815755208335,,,,,,,,,
